timestamp,endpoint,requests_total,errors_total,latency_sum_ms_total,latency_count_total
2026-03-07T14:27:46.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:27:46.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:27:46.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:27:47.000Z,/api/db,20,0,213.77,20
2026-03-07T14:27:47.000Z,/api/error,16,16,29.97,16
2026-03-07T14:27:47.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:27:47.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:27:47.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:27:48.000Z,/api/db,20,0,213.77,20
2026-03-07T14:27:48.000Z,/api/error,16,16,29.97,16
2026-03-07T14:27:48.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:27:48.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:27:48.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:27:49.000Z,/api/db,20,0,213.77,20
2026-03-07T14:27:49.000Z,/api/error,16,16,29.97,16
2026-03-07T14:27:49.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:27:49.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:27:49.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:27:50.000Z,/api/db,20,0,213.77,20
2026-03-07T14:27:50.000Z,/api/error,16,16,29.97,16
2026-03-07T14:27:50.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:27:50.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:27:50.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:27:51.000Z,/api/db,20,0,213.77,20
2026-03-07T14:27:51.000Z,/api/error,16,16,29.97,16
2026-03-07T14:27:51.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:27:51.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:27:51.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:27:52.000Z,/api/db,20,0,213.77,20
2026-03-07T14:27:52.000Z,/api/error,16,16,29.97,16
2026-03-07T14:27:52.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:27:52.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:27:52.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:27:53.000Z,/api/db,20,0,213.77,20
2026-03-07T14:27:53.000Z,/api/error,16,16,29.97,16
2026-03-07T14:27:53.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:27:53.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:27:53.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:27:54.000Z,/api/db,20,0,213.77,20
2026-03-07T14:27:54.000Z,/api/error,16,16,29.97,16
2026-03-07T14:27:54.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:27:54.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:27:54.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:27:55.000Z,/api/db,20,0,213.77,20
2026-03-07T14:27:55.000Z,/api/error,16,16,29.97,16
2026-03-07T14:27:55.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:27:55.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:27:55.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:27:56.000Z,/api/db,20,0,213.77,20
2026-03-07T14:27:56.000Z,/api/error,16,16,29.97,16
2026-03-07T14:27:56.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:27:56.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:27:56.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:27:57.000Z,/api/db,20,0,213.77,20
2026-03-07T14:27:57.000Z,/api/error,16,16,29.97,16
2026-03-07T14:27:57.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:27:57.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:27:57.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:27:58.000Z,/api/db,20,0,213.77,20
2026-03-07T14:27:58.000Z,/api/error,16,16,29.97,16
2026-03-07T14:27:58.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:27:58.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:27:58.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:27:59.000Z,/api/db,20,0,213.77,20
2026-03-07T14:27:59.000Z,/api/error,16,16,29.97,16
2026-03-07T14:27:59.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:27:59.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:27:59.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:00.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:00.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:00.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:00.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:00.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:01.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:01.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:01.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:01.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:01.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:02.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:02.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:02.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:02.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:02.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:03.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:03.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:03.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:03.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:03.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:04.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:04.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:04.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:04.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:04.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:05.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:05.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:05.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:05.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:05.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:06.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:06.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:06.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:06.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:06.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:07.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:07.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:07.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:07.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:07.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:08.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:08.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:08.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:08.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:08.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:09.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:09.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:09.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:09.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:09.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:10.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:10.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:10.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:10.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:10.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:11.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:11.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:11.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:11.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:11.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:12.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:12.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:12.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:12.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:12.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:13.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:13.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:13.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:13.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:13.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:14.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:14.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:14.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:14.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:14.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:15.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:15.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:15.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:15.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:15.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:16.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:16.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:16.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:16.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:16.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:17.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:17.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:17.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:17.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:17.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:18.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:18.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:18.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:18.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:18.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:19.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:19.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:19.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:19.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:19.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:20.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:20.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:20.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:20.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:20.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:21.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:21.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:21.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:21.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:21.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:22.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:22.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:22.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:22.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:22.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:23.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:23.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:23.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:23.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:23.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:24.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:24.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:24.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:24.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:24.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:25.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:25.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:25.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:25.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:25.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:26.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:26.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:26.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:26.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:26.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:27.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:27.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:27.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:27.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:27.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:28.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:28.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:28.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:28.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:28.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:29.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:29.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:29.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:29.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:29.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:30.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:30.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:30.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:30.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:30.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:31.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:31.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:31.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:31.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:31.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:32.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:32.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:32.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:32.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:32.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:33.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:33.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:33.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:33.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:33.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:34.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:34.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:34.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:34.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:34.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:35.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:35.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:35.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:35.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:35.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:36.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:36.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:36.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:36.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:36.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:37.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:37.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:37.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:37.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:37.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:38.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:38.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:38.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:38.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:38.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:39.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:39.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:39.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:39.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:39.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:40.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:40.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:40.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:40.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:40.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:41.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:41.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:41.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:41.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:41.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:42.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:42.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:42.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:42.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:42.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:43.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:43.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:43.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:43.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:43.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:44.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:44.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:44.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:44.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:44.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:45.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:45.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:45.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:45.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:45.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:46.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:46.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:46.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:46.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:46.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:47.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:47.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:47.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:47.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:47.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:48.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:48.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:48.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:48.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:48.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:49.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:49.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:49.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:49.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:49.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:50.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:50.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:50.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:50.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:50.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:51.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:51.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:51.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:51.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:51.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:52.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:52.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:52.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:52.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:52.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:53.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:53.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:53.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:53.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:53.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:54.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:54.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:54.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:54.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:54.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:55.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:55.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:55.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:55.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:55.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:56.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:56.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:56.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:56.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:56.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:57.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:57.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:57.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:57.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:57.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:58.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:58.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:58.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:58.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:58.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:28:59.000Z,/api/db,20,0,213.77,20
2026-03-07T14:28:59.000Z,/api/error,16,16,29.97,16
2026-03-07T14:28:59.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:28:59.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:28:59.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:00.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:00.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:00.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:00.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:00.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:01.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:01.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:01.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:01.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:01.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:02.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:02.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:02.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:02.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:02.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:03.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:03.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:03.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:03.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:03.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:04.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:04.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:04.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:04.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:04.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:05.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:05.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:05.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:05.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:05.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:06.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:06.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:06.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:06.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:06.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:07.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:07.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:07.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:07.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:07.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:08.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:08.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:08.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:08.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:08.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:09.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:09.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:09.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:09.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:09.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:10.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:10.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:10.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:10.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:10.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:11.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:11.000Z,/api/error,16,16,29.97,16
